,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address
12,eezje_7Lvt4BymqFA8mAXQ,barzotto-san-francisco,Barzotto,https://s3-media1.fl.yelpcdn.com/bphoto/IB7yoBcPw9lSP-8f01Lyjw/o.jpg,False,https://www.yelp.com/biz/barzotto-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,712,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.0,"['pickup', 'delivery']",$$,+14152851200,(415) 285-1200,1652.8455456191607,37.7525211773737,-122.420917153358,1270 Valencia St,,,San Francisco,94110,US,CA,"['1270 Valencia St', 'San Francisco, CA 94110']"
13,FvPRM23d7NAOdyS_OX0MpQ,trattoria-da-vittorio-san-francisco-san-francisco-5,Trattoria da Vittorio - San Francisco,https://s3-media2.fl.yelpcdn.com/bphoto/oP8zSwFNjxQAkACVs3fIPQ/o.jpg,False,https://www.yelp.com/biz/trattoria-da-vittorio-san-francisco-san-francisco-5?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,825,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['pickup', 'delivery']",$$,+14157420300,(415) 742-0300,3650.8930988921197,37.73933,-122.46775,150 W Portal Ave,,,San Francisco,94127,US,CA,"['150 W Portal Ave', 'San Francisco, CA 94127']"
14,zGYVSB7l73iv3Ue-48q63A,osteria-bella-san-francisco-2,Osteria Bella,https://s3-media2.fl.yelpcdn.com/bphoto/FKp7GNDf-9os_zR4Is1zqA/o.jpg,False,https://www.yelp.com/biz/osteria-bella-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,138,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'vermouthbars', 'title': 'Vermouth Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,['delivery'],$$,+14152210305,(415) 221-0305,3131.0997776794316,37.781462,-122.460877,3848 Geary Blvd,,,San Francisco,94118,US,CA,"['3848 Geary Blvd', 'San Francisco, CA 94118']"
15,I8T8aoAsFQYwQiRvLBayFA,il-casaro-pizzeria-and-mozzarella-bar-north-beach-san-francisco,Il Casaro Pizzeria & Mozzarella Bar - North Beach,https://s3-media4.fl.yelpcdn.com/bphoto/ef3tF8ogJIycWxOd9cKCsw/o.jpg,False,https://www.yelp.com/biz/il-casaro-pizzeria-and-mozzarella-bar-north-beach-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1369,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"['pickup', 'restaurant_reservation', 'delivery']",$$,+14156779455,(415) 677-9455,4901.8974228210545,37.79852,-122.40739,348 Columbus Ave,,,San Francisco,94133,US,CA,"['348 Columbus Ave', 'San Francisco, CA 94133']"
16,8FEy6ZgLlP9RlE_C_6KpKw,uva-enoteca-san-francisco,Uva Enoteca,https://s3-media2.fl.yelpcdn.com/bphoto/l6F3KDraH6nAA0VB_LFYcQ/o.jpg,False,https://www.yelp.com/biz/uva-enoteca-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,941,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['pickup', 'delivery']",$$,+14158292024,(415) 829-2024,1309.4422832229152,37.7720139920712,-122.43152461946,568 Haight St,,,San Francisco,94117,US,CA,"['568 Haight St', 'San Francisco, CA 94117']"
17,1FZM1wOnjMYg0KPSD9qTjg,poesia-san-francisco,Poesia,https://s3-media1.fl.yelpcdn.com/bphoto/CliZoDvIHSCL_Cj0h3HYrg/o.jpg,False,https://www.yelp.com/biz/poesia-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,824,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['pickup', 'delivery']",$$$,+14152529325,(415) 252-9325,185.1346063375654,37.76115,-122.43431,4072 18th St,,,San Francisco,94114,US,CA,"['4072 18th St', 'San Francisco, CA 94114']"
18,HVJdo4f_6MxkM_1aCAK3NA,cotogna-san-francisco,Cotogna,https://s3-media4.fl.yelpcdn.com/bphoto/B-4-80Hi3G6K-knisKZtTg/o.jpg,False,https://www.yelp.com/biz/cotogna-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1546,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,['delivery'],$$$,+14157758508,(415) 775-8508,5001.406530533412,37.7975,-122.40336,490 Pacific Ave,,,San Francisco,94133,US,CA,"['490 Pacific Ave', 'San Francisco, CA 94133']"
19,0QH19zo-1AkgGRuw8OM2FQ,vico-cavone-san-francisco,Vico Cavone,https://s3-media3.fl.yelpcdn.com/bphoto/fMkXdpZzzIq8W_rFFGnczw/o.jpg,False,https://www.yelp.com/biz/vico-cavone-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,8,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,[],,+14152267800,(415) 226-7800,45.51960453500722,37.760883517108724,-122.43696456593443,4248 18th St,,,San Francisco,94114,US,CA,"['4248 18th St', 'San Francisco, CA 94114']"
20,QueFVMcMlT-6aZFv2M47mg,bottega-90-san-francisco-2,Bottega 90,https://s3-media3.fl.yelpcdn.com/bphoto/YxAbE_rhzCs6jQKRtrQdUQ/o.jpg,False,https://www.yelp.com/biz/bottega-90-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,110,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"['pickup', 'delivery']",,+14153747328,(415) 374-7328,1508.9449714418301,37.754797920512985,-122.4211155462094,1132 Valencia St,,,San Francisco,94110,US,CA,"['1132 Valencia St', 'San Francisco, CA 94110']"
21,MWaeG9XhJdFzbcrSrpF6mQ,tommaso-ristorante-italiano-san-francisco-2,Tommaso Ristorante Italiano,https://s3-media4.fl.yelpcdn.com/bphoto/Mc-sfdXRGg4qVEGpLrxE9w/o.jpg,False,https://www.yelp.com/biz/tommaso-ristorante-italiano-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1677,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"['pickup', 'delivery']",$$,+14153989696,(415) 398-9696,4932.803318183579,37.797778,-122.405204,1042 Kearny St,,,San Francisco,94133,US,CA,"['1042 Kearny St', 'San Francisco, CA 94133']"
22,0COxcLD-42ecMqBYyoUfyQ,lupa-trattoria-san-francisco,Lupa Trattoria,https://s3-media3.fl.yelpcdn.com/bphoto/EaETIfMB-VIjieWG20G2hg/o.jpg,False,https://www.yelp.com/biz/lupa-trattoria-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,684,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,['delivery'],$$,+14152825872,(415) 282-5872,1104.5226373296064,37.75102,-122.43452,4109 24th St,,,San Francisco,94114,US,CA,"['4109 24th St', 'San Francisco, CA 94114']"
23,-c4PVZ6ceySFd4DiVAuoBQ,little-original-joes-san-francisco,Little Original Joe's,https://s3-media2.fl.yelpcdn.com/bphoto/ARhTWhUhYHRaDc785N7rQA/o.jpg,False,https://www.yelp.com/biz/little-original-joes-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,134,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,[],,+14157591155,(415) 759-1155,4023.036917213371,37.736583,-122.470316,393 W Portal Ave,,,San Francisco,94127,US,CA,"['393 W Portal Ave', 'San Francisco, CA 94127']"
24,QQkroHtwS96-dzMpT4a-DA,delarosa-san-francisco,Delarosa,https://s3-media2.fl.yelpcdn.com/bphoto/ADrarUkNN9kuVbyPae0HyQ/o.jpg,False,https://www.yelp.com/biz/delarosa-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1693,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,[],$$,+14156737100,(415) 673-7100,4385.946516592388,37.800287,-122.439110224537,2175 Chestnut St,,,San Francisco,94123,US,CA,"['2175 Chestnut St', 'San Francisco, CA 94123']"
25,x2djtavZIsv84ZKnz_vRMA,beretta-pop-up-san-francisco-2,Beretta Pop Up,https://s3-media4.fl.yelpcdn.com/bphoto/ZbD1EvYCH0haRdmZ3E_7Ow/o.jpg,False,https://www.yelp.com/biz/beretta-pop-up-san-francisco-2?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,194,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['restaurant_reservation'],$$,+14156545211,(415) 654-5211,1658.1789778902603,37.775749,-122.43825,661 Divisadero St,,,San Francisco,94117,US,CA,"['661 Divisadero St', 'San Francisco, CA 94117']"
26,o43B4DnnQbvkdDK6AVafQg,piccolo-forno-san-francisco,Piccolo Forno,https://s3-media2.fl.yelpcdn.com/bphoto/f5cIsI_5Q692sjzL9yOl8w/o.jpg,False,https://www.yelp.com/biz/piccolo-forno-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,720,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"['pickup', 'delivery']",$$,+14157570087,(415) 757-0087,4987.4090407568,37.8013699308642,-122.411981038749,725 Columbus Ave,,,San Francisco,94133,US,CA,"['725 Columbus Ave', 'San Francisco, CA 94133']"
27,ALEzbGxLJoqh7Rk77g55Ug,tratto-san-francisco,Tratto,https://s3-media2.fl.yelpcdn.com/bphoto/80-Scnr6oTo8xWWfXR4nsA/o.jpg,False,https://www.yelp.com/biz/tratto-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,591,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",$$,+14152928151,(415) 292-8151,3607.906841276422,37.7867826774259,-122.411693133189,501 Geary St,,,San Francisco,94102,US,CA,"['501 Geary St', 'San Francisco, CA 94102']"
28,1toCkhuD0b57iFotMu3XEQ,la-ciccia-san-francisco,La Ciccia,https://s3-media1.fl.yelpcdn.com/bphoto/A8WWAfsjCMv2iI_zCxnXtA/o.jpg,False,https://www.yelp.com/biz/la-ciccia-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1139,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sardinian', 'title': 'Sardinian'}]",4.5,['delivery'],$$$,+14155508114,(415) 550-8114,2271.6662466956527,37.7420027017,-122.426627318,291 30th St,,,San Francisco,94131,US,CA,"['291 30th St', 'San Francisco, CA 94131']"
29,sfqkkqFmmYGOT0PCbbD9ZQ,pearl-6101-san-francisco-7,Pearl 6101,https://s3-media2.fl.yelpcdn.com/bphoto/WjR-eDHXM0KfVq2SOYrw5g/o.jpg,False,https://www.yelp.com/biz/pearl-6101-san-francisco-7?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,322,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,['delivery'],$$,+14155929777,(415) 592-9777,4827.880111203369,37.7838344,-122.4830463,6101 California St,,,San Francisco,94121,US,CA,"['6101 California St', 'San Francisco, CA 94121']"
30,3a36_kQBI8dB32Dt2aEEHg,gusto-pinsa-romana-san-francisco-4,Gusto Pinsa Romana,https://s3-media3.fl.yelpcdn.com/bphoto/9l0i_nfR15vsF-HY5nse1g/o.jpg,False,https://www.yelp.com/biz/gusto-pinsa-romana-san-francisco-4?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,438,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"['pickup', 'delivery']",$$,+14156785339,(415) 678-5339,3762.6780069895904,37.7896740586658,-122.413919270039,1000 Bush St,,,San Francisco,94109,US,CA,"['1000 Bush St', 'San Francisco, CA 94109']"
31,vu6PlPyKptsT6oEq50qOzA,delarosa-san-francisco-3,Delarosa,https://s3-media2.fl.yelpcdn.com/bphoto/UPdC4GWl7gqOLTgQcs14BA/o.jpg,False,https://www.yelp.com/biz/delarosa-san-francisco-3?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,1361,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['restaurant_reservation', 'delivery']",$$,+14158727363,(415) 872-7363,3928.217335012105,37.7856178857509,-122.404516608598,37 Yerba Buena Ln,,,San Francisco,94103,US,CA,"['37 Yerba Buena Ln', 'San Francisco, CA 94103']"
32,5-IPkurqjVZIqLxrbBjExw,itria-san-francisco,Itria,https://s3-media1.fl.yelpcdn.com/bphoto/4fBInjEf77_0EWgvkZbJLw/o.jpg,False,https://www.yelp.com/biz/itria-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,56,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,[],,+14158749821,(415) 874-9821,1891.392610376444,37.7524,-122.41779,3266 24th St,,,San Francisco,94110,US,CA,"['3266 24th St', 'San Francisco, CA 94110']"
33,u1SfgyXufKvyFLbYZGGI_g,che-fico-alimentari-san-francisco,Che Fico Alimentari,https://s3-media1.fl.yelpcdn.com/bphoto/gOZYOa4Xgg12EsaWJsYrCw/o.jpg,False,https://www.yelp.com/biz/che-fico-alimentari-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,115,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,[],$$$,+14154166980,(415) 416-6980,1846.8745363530402,37.777467,-122.437936,834 Divisadero St,,,San Francisco,94117,US,CA,"['834 Divisadero St', 'San Francisco, CA 94117']"
34,SntmkY_5hQ1_hc2DNOwRgQ,roma-s-ristorante-italiano-san-francisco,Roma’s Ristorante Italiano,https://s3-media2.fl.yelpcdn.com/bphoto/-LNz8l_56jdLIOm8FxNAiw/o.jpg,False,https://www.yelp.com/biz/roma-s-ristorante-italiano-san-francisco?adjust_creative=gU53d0NQ84gmShYAF8mMUw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU53d0NQ84gmShYAF8mMUw,66,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",5.0,['delivery'],,+14155120300,(415) 512-0300,4247.374063858144,37.78169,-122.3959,489 3rd St,,,San Francisco,94107,US,CA,"['489 3rd St', 'San Francisco, CA 94107']"
